"placa","estatus","placa_anterior","years_adeudos","years"
"320VAY","Adeudos",NA,4,"2020"
"320VAY","Adeudos",NA,4,"2021"
"320VBA","Adeudos",NA,5,"2017"
"320VBA","Adeudos",NA,5,"2018"
"320VBA","Adeudos",NA,5,"2019"
"320VBA","Adeudos",NA,5,"2020"
"320VBA","Adeudos",NA,5,"2021"
"320VBB","Adeudos",NA,6,"2016"
"320VBB","Adeudos",NA,6,"2017"
"320VBB","Adeudos",NA,6,"2018"
"320VBB","Adeudos",NA,6,"2019"
"320VBB","Adeudos",NA,6,"2020"
"320VBB","Adeudos",NA,6,"2021"
"320VBD","Cuenta con Placa Anterior y Adeudos","310TSC",5,"2017"
"320VBD","Cuenta con Placa Anterior y Adeudos","310TSC",5,"2018"
"320VBD","Cuenta con Placa Anterior y Adeudos","310TSC",5,"2019"
"320VBD","Cuenta con Placa Anterior y Adeudos","310TSC",5,"2020"
"320VBD","Cuenta con Placa Anterior y Adeudos","310TSC",5,"2021"
"320VBE","Adeudos",NA,1,"2021"
"320VBM","Sin adeudos",NA,0,"0"
"320VBS","ERROR. Revisar Placa",NA,0,"0"
"320VBZ","ERROR. Revisar Placa",NA,0,"0"
"320VCC","ERROR. Revisar Placa",NA,0,"0"
"320VCD","ERROR. Revisar Placa",NA,0,"0"
"320VCF","ERROR. Revisar Placa",NA,0,"0"
"320VCK","ERROR. Revisar Placa",NA,0,"0"
"320VCP","ERROR. Revisar Placa",NA,0,"0"
"320VCT","ERROR. Revisar Placa",NA,0,"0"
"320VCU","ERROR. Revisar Placa",NA,0,"0"
"320VCW","ERROR. Revisar Placa",NA,0,"0"
"320VCY","ERROR. Revisar Placa",NA,0,"0"
"320VCZ","ERROR. Revisar Placa",NA,0,"0"
"320VDA","ERROR. Revisar Placa",NA,0,"0"
"320VDC","ERROR. Revisar Placa",NA,0,"0"
"320VDD","ERROR. Revisar Placa",NA,0,"0"
"320VDH","ERROR. Revisar Placa",NA,0,"0"
"320VDK","ERROR. Revisar Placa",NA,0,"0"
"320VDP","ERROR. Revisar Placa",NA,0,"0"
"320VDU","ERROR. Revisar Placa",NA,0,"0"
"320VDZ","ERROR. Revisar Placa",NA,0,"0"
"320VEA","ERROR. Revisar Placa",NA,0,"0"
"320VEE","ERROR. Revisar Placa",NA,0,"0"
"320VEH","ERROR. Revisar Placa",NA,0,"0"
"320VEL","ERROR. Revisar Placa",NA,0,"0"
"320VEU","ERROR. Revisar Placa",NA,0,"0"
"320VEZ","ERROR. Revisar Placa",NA,0,"0"
"320VFA","ERROR. Revisar Placa",NA,0,"0"
"320VFB","ERROR. Revisar Placa",NA,0,"0"
"320VFE","ERROR. Revisar Placa",NA,0,"0"
"320VFJ","ERROR. Revisar Placa",NA,0,"0"
"320VFN","ERROR. Revisar Placa",NA,0,"0"
"320VFP","ERROR. Revisar Placa",NA,0,"0"
"320VFR","ERROR. Revisar Placa",NA,0,"0"
"320VFT","ERROR. Revisar Placa",NA,0,"0"
"320VFV","ERROR. Revisar Placa",NA,0,"0"
"320VFW","ERROR. Revisar Placa",NA,0,"0"
"320VFX","ERROR. Revisar Placa",NA,0,"0"
"320VFZ","ERROR. Revisar Placa",NA,0,"0"
"320VGB","ERROR. Revisar Placa",NA,0,"0"
"320VGF","ERROR. Revisar Placa",NA,0,"0"
"320VGJ","ERROR. Revisar Placa",NA,0,"0"
"320VGL","ERROR. Revisar Placa",NA,0,"0"
"320VGS","ERROR. Revisar Placa",NA,0,"0"
"320VGW","ERROR. Revisar Placa",NA,0,"0"
"320VGX","ERROR. Revisar Placa",NA,0,"0"
"320VGY","ERROR. Revisar Placa",NA,0,"0"
"320VGZ","ERROR. Revisar Placa",NA,0,"0"
"320VHC","ERROR. Revisar Placa",NA,0,"0"
"320VHL","ERROR. Revisar Placa",NA,0,"0"
"320VHP","ERROR. Revisar Placa",NA,0,"0"
"320VHU","ERROR. Revisar Placa",NA,0,"0"
"320VHW","ERROR. Revisar Placa",NA,0,"0"
"320VJB","ERROR. Revisar Placa",NA,0,"0"
"320VJG","ERROR. Revisar Placa",NA,0,"0"
"320VJH","ERROR. Revisar Placa",NA,0,"0"
"320VJK","ERROR. Revisar Placa",NA,0,"0"
"320VJL","ERROR. Revisar Placa",NA,0,"0"
"320VJM","ERROR. Revisar Placa",NA,0,"0"
"320VJZ","ERROR. Revisar Placa",NA,0,"0"
"320VKB","ERROR. Revisar Placa",NA,0,"0"
"320VKC","ERROR. Revisar Placa",NA,0,"0"
"320VKE","ERROR. Revisar Placa",NA,0,"0"
"320VKF","ERROR. Revisar Placa",NA,0,"0"
"320VKT","ERROR. Revisar Placa",NA,0,"0"
"320VKW","ERROR. Revisar Placa",NA,0,"0"
"320VLD","ERROR. Revisar Placa",NA,0,"0"
"320VLG","ERROR. Revisar Placa",NA,0,"0"
"320VLL","ERROR. Revisar Placa",NA,0,"0"
"320VLT","ERROR. Revisar Placa",NA,0,"0"
"320VLU","ERROR. Revisar Placa",NA,0,"0"
"320VLW","ERROR. Revisar Placa",NA,0,"0"
"320VMG","ERROR. Revisar Placa",NA,0,"0"
"320VMJ","ERROR. Revisar Placa",NA,0,"0"
"320VML","ERROR. Revisar Placa",NA,0,"0"
"320VMM","ERROR. Revisar Placa",NA,0,"0"
"320VMN","ERROR. Revisar Placa",NA,0,"0"
"320VMR","Adeudos",NA,5,"2017"
"320VMR","Adeudos",NA,5,"2018"
"320VMR","Adeudos",NA,5,"2019"
"320VMR","Adeudos",NA,5,"2020"
"320VMR","Adeudos",NA,5,"2021"
"320VMU","Cuenta con Placa Anterior y Adeudos","581SAV",5,"2017"
"320VMU","Cuenta con Placa Anterior y Adeudos","581SAV",5,"2018"
"320VMU","Cuenta con Placa Anterior y Adeudos","581SAV",5,"2019"
"320VMU","Cuenta con Placa Anterior y Adeudos","581SAV",5,"2020"
"320VMU","Cuenta con Placa Anterior y Adeudos","581SAV",5,"2021"
"320VMW","Sin adeudos",NA,0,"0"
"320VMX","Adeudos",NA,3,"2019"
"320VMX","Adeudos",NA,3,"2020"
"320VMX","Adeudos",NA,3,"2021"
"320VNC","Sin adeudos",NA,0,"0"
"320VNJ","Cuenta con Placa Anterior y Adeudos","311TPP",4,"2018"
"320VNJ","Cuenta con Placa Anterior y Adeudos","311TPP",4,"2019"
"320VNJ","Cuenta con Placa Anterior y Adeudos","311TPP",4,"2020"
"320VNJ","Cuenta con Placa Anterior y Adeudos","311TPP",4,"2021"
"320VNL","Adeudos",NA,1,"2021"
"320VNM","Sin adeudos",NA,0,"0"
"320VNS","Adeudos",NA,5,"2017"
"320VNS","Adeudos",NA,5,"2018"
"320VNS","Adeudos",NA,5,"2019"
"320VNS","Adeudos",NA,5,"2020"
"320VNS","Adeudos",NA,5,"2021"
"320VNU","Sin adeudos",NA,0,"0"
"320VPC","Adeudos",NA,5,"2017"
"320VPC","Adeudos",NA,5,"2018"
"320VPC","Adeudos",NA,5,"2019"
"320VPC","Adeudos",NA,5,"2020"
"320VPC","Adeudos",NA,5,"2021"
"320VPD","Sin adeudos",NA,0,"0"
"320VPF","Sin adeudos",NA,0,"0"
"320VPN","Cuenta con Placa Anterior y Adeudos","446TZZ",2,"2020"
"320VPN","Cuenta con Placa Anterior y Adeudos","446TZZ",2,"2021"
"320VPP","Adeudos",NA,4,"2018"
"320VPP","Adeudos",NA,4,"2019"
"320VPP","Adeudos",NA,4,"2020"
"320VPP","Adeudos",NA,4,"2021"
"320VPS","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"320VPU","Adeudos",NA,5,"2017"
"320VPU","Adeudos",NA,5,"2018"
"320VPU","Adeudos",NA,5,"2019"
"320VPU","Adeudos",NA,5,"2020"
"320VPU","Adeudos",NA,5,"2021"
"320VPX","Sin adeudos",NA,0,"0"
"320VPY","Adeudos",NA,2,"2020"
"320VPY","Adeudos",NA,2,"2021"
"320VRE","Adeudos",NA,5,"2014"
"320VRE","Adeudos",NA,5,"2016"
"320VRE","Adeudos",NA,5,"2019"
"320VRE","Adeudos",NA,5,"2020"
"320VRE","Adeudos",NA,5,"2021"
"320VRG","Adeudos",NA,4,"2018"
"320VRG","Adeudos",NA,4,"2019"
"320VRG","Adeudos",NA,4,"2020"
"320VRG","Adeudos",NA,4,"2021"
"320VRH","Adeudos",NA,6,"2016"
"320VRH","Adeudos",NA,6,"2017"
"320VRH","Adeudos",NA,6,"2018"
"320VRH","Adeudos",NA,6,"2019"
"320VRH","Adeudos",NA,6,"2020"
"320VRH","Adeudos",NA,6,"2021"
"320VRJ","Adeudos",NA,5,"2017"
"320VRJ","Adeudos",NA,5,"2018"
"320VRJ","Adeudos",NA,5,"2019"
"320VRJ","Adeudos",NA,5,"2020"
"320VRJ","Adeudos",NA,5,"2021"
"320VRT","Adeudos",NA,6,"2016"
"320VRT","Adeudos",NA,6,"2017"
"320VRT","Adeudos",NA,6,"2018"
"320VRT","Adeudos",NA,6,"2019"
"320VRT","Adeudos",NA,6,"2020"
"320VRT","Adeudos",NA,6,"2021"
"320VRW","Adeudos",NA,3,"2019"
"320VRW","Adeudos",NA,3,"2020"
"320VRW","Adeudos",NA,3,"2021"
"320VRZ","Adeudos",NA,6,"2016"
"320VRZ","Adeudos",NA,6,"2017"
"320VRZ","Adeudos",NA,6,"2018"
"320VRZ","Adeudos",NA,6,"2019"
"320VRZ","Adeudos",NA,6,"2020"
"320VRZ","Adeudos",NA,6,"2021"
"320VSA","Adeudos",NA,1,"2021"
"320VSE","Adeudos",NA,4,"2018"
"320VSE","Adeudos",NA,4,"2019"
"320VSE","Adeudos",NA,4,"2020"
"320VSE","Adeudos",NA,4,"2021"
"320VSJ","Adeudos",NA,6,"2016"
"320VSJ","Adeudos",NA,6,"2017"
"320VSJ","Adeudos",NA,6,"2018"
"320VSJ","Adeudos",NA,6,"2019"
"320VSJ","Adeudos",NA,6,"2020"
"320VSJ","Adeudos",NA,6,"2021"
"320VSK","Adeudos",NA,5,"2017"
"320VSK","Adeudos",NA,5,"2018"
"320VSK","Adeudos",NA,5,"2019"
"320VSK","Adeudos",NA,5,"2020"
"320VSK","Adeudos",NA,5,"2021"
"320VSL","Cuenta con Placa Anterior y Sin adeudos","258TSU",0,"0"
"320VSV","Sin adeudos",NA,0,"0"
"320VTA","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"320VTD","Adeudos",NA,4,"2018"
"320VTD","Adeudos",NA,4,"2019"
"320VTD","Adeudos",NA,4,"2020"
"320VTD","Adeudos",NA,4,"2021"
"320VTE","Adeudos",NA,6,"2016"
"320VTE","Adeudos",NA,6,"2017"
"320VTE","Adeudos",NA,6,"2018"
"320VTE","Adeudos",NA,6,"2019"
"320VTE","Adeudos",NA,6,"2020"
"320VTE","Adeudos",NA,6,"2021"
"320VTK","Adeudos",NA,6,"2016"
"320VTK","Adeudos",NA,6,"2017"
"320VTK","Adeudos",NA,6,"2018"
"320VTK","Adeudos",NA,6,"2019"
"320VTK","Adeudos",NA,6,"2020"
"320VTK","Adeudos",NA,6,"2021"
"320VTP","Adeudos",NA,5,"2017"
"320VTP","Adeudos",NA,5,"2018"
"320VTP","Adeudos",NA,5,"2019"
"320VTP","Adeudos",NA,5,"2020"
"320VTP","Adeudos",NA,5,"2021"
"320VTR","Cuenta con Placa Anterior y Adeudos","320VTR",1,"2019"
"320VTV","Adeudos",NA,5,"2017"
"320VTV","Adeudos",NA,5,"2018"
"320VTV","Adeudos",NA,5,"2019"
"320VTV","Adeudos",NA,5,"2020"
"320VTV","Adeudos",NA,5,"2021"
"320VTW","Adeudos",NA,7,"2014"
"320VTW","Adeudos",NA,7,"2015"
"320VTW","Adeudos",NA,7,"2016"
"320VTW","Adeudos",NA,7,"2017"
"320VTW","Adeudos",NA,7,"2018"
"320VTW","Adeudos",NA,7,"2020"
"320VTW","Adeudos",NA,7,"2021"
"320VUC","Adeudos",NA,6,"2016"
"320VUC","Adeudos",NA,6,"2017"
"320VUC","Adeudos",NA,6,"2018"
"320VUC","Adeudos",NA,6,"2019"
"320VUC","Adeudos",NA,6,"2020"
"320VUC","Adeudos",NA,6,"2021"
"320VUF","Adeudos",NA,6,"2016"
"320VUF","Adeudos",NA,6,"2017"
"320VUF","Adeudos",NA,6,"2018"
"320VUF","Adeudos",NA,6,"2019"
"320VUF","Adeudos",NA,6,"2020"
"320VUF","Adeudos",NA,6,"2021"
"320VUH","Sin adeudos",NA,0,"0"
"320VUL","Adeudos",NA,3,"2019"
"320VUL","Adeudos",NA,3,"2020"
"320VUL","Adeudos",NA,3,"2021"
"320VUS","Adeudos",NA,3,"2019"
"320VUS","Adeudos",NA,3,"2020"
"320VUS","Adeudos",NA,3,"2021"
"320VUV","Adeudos",NA,3,"2019"
"320VUV","Adeudos",NA,3,"2020"
"320VUV","Adeudos",NA,3,"2021"
"320VUX","Sin adeudos",NA,0,"0"
"320VUZ","Adeudos",NA,2,"2020"
"320VUZ","Adeudos",NA,2,"2021"
"320VVA","Sin adeudos",NA,0,"0"
"320VVG","Sin adeudos",NA,0,"0"
"320VVH","Adeudos",NA,4,"2018"
"320VVH","Adeudos",NA,4,"2019"
"320VVH","Adeudos",NA,4,"2020"
"320VVH","Adeudos",NA,4,"2021"
"320VVM","Adeudos",NA,4,"2018"
"320VVM","Adeudos",NA,4,"2019"
"320VVM","Adeudos",NA,4,"2020"
"320VVM","Adeudos",NA,4,"2021"
"320VVR","Sin adeudos",NA,0,"0"
"320VVT","Sin adeudos",NA,0,"0"
"320VWE","Adeudos",NA,7,"2015"
"320VWE","Adeudos",NA,7,"2016"
"320VWE","Adeudos",NA,7,"2017"
"320VWE","Adeudos",NA,7,"2018"
"320VWE","Adeudos",NA,7,"2019"
"320VWE","Adeudos",NA,7,"2020"
"320VWE","Adeudos",NA,7,"2021"
"320VWG","Sin adeudos",NA,0,"0"
"320VWH","Cuenta con Placa Anterior y Sin adeudos","320VWH",0,"0"
"320VWL","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"320VWM","Adeudos",NA,2,"2020"
"320VWM","Adeudos",NA,2,"2021"
"320VWP","Cuenta con Placa Anterior y Sin adeudos","130VPM",0,"0"
"320VWT","Cuenta con Placa Anterior y Sin adeudos","949RLJ",0,"0"
"320VWU","Cuenta con Placa Anterior y Sin adeudos","648RYZ",0,"0"
"320VWV","Adeudos",NA,4,"2018"
"320VWV","Adeudos",NA,4,"2019"
"320VWV","Adeudos",NA,4,"2020"
"320VWV","Adeudos",NA,4,"2021"
"320VWW","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"320VWX","Sin adeudos",NA,0,"0"
"320VWY","Sin adeudos",NA,0,"0"
"320VWZ","Cuenta con Placa Anterior y Sin adeudos","738RAL",0,"0"
"320VXA","Adeudos",NA,3,"2019"
"320VXA","Adeudos",NA,3,"2020"
"320VXA","Adeudos",NA,3,"2021"
"320VXC","Adeudos",NA,1,"2021"
"320VXE","Sin adeudos",NA,0,"0"
"320VXG","Adeudos",NA,6,"2016"
"320VXG","Adeudos",NA,6,"2017"
"320VXG","Adeudos",NA,6,"2018"
"320VXG","Adeudos",NA,6,"2019"
"320VXG","Adeudos",NA,6,"2020"
"320VXG","Adeudos",NA,6,"2021"
"320VXJ","Adeudos",NA,1,"2021"
"320VXK","Adeudos",NA,5,"2017"
"320VXK","Adeudos",NA,5,"2018"
"320VXK","Adeudos",NA,5,"2019"
"320VXK","Adeudos",NA,5,"2020"
"320VXK","Adeudos",NA,5,"2021"
"320VXM","Cuenta con Placa Anterior y Adeudos","821VWU",2,"2020"
"320VXM","Cuenta con Placa Anterior y Adeudos","821VWU",2,"2021"
"320VXN","Sin adeudos",NA,0,"0"
"320VXP","Adeudos",NA,6,"2016"
"320VXP","Adeudos",NA,6,"2017"
"320VXP","Adeudos",NA,6,"2018"
"320VXP","Adeudos",NA,6,"2019"
"320VXP","Adeudos",NA,6,"2020"
"320VXP","Adeudos",NA,6,"2021"
"320VXR","Sin adeudos",NA,0,"0"
"320VXT","Cuenta con Placa Anterior y Adeudos","320VXT",4,"2018"
"320VXT","Cuenta con Placa Anterior y Adeudos","320VXT",4,"2019"
"320VXT","Cuenta con Placa Anterior y Adeudos","320VXT",4,"2020"
"320VXT","Cuenta con Placa Anterior y Adeudos","320VXT",4,"2021"
"320VXU","Adeudos",NA,5,"2017"
"320VXU","Adeudos",NA,5,"2018"
"320VXU","Adeudos",NA,5,"2019"
"320VXU","Adeudos",NA,5,"2020"
"320VXU","Adeudos",NA,5,"2021"
"320VXV","Adeudos",NA,4,"2018"
"320VXV","Adeudos",NA,4,"2019"
"320VXV","Adeudos",NA,4,"2020"
"320VXV","Adeudos",NA,4,"2021"
"320VXW","Sin adeudos",NA,0,"0"
"320VXY","Adeudos",NA,5,"2017"
"320VXY","Adeudos",NA,5,"2018"
"320VXY","Adeudos",NA,5,"2019"
"320VXY","Adeudos",NA,5,"2020"
"320VXY","Adeudos",NA,5,"2021"
"320VYC","Adeudos",NA,3,"2019"
"320VYC","Adeudos",NA,3,"2020"
"320VYC","Adeudos",NA,3,"2021"
"320VYG","Adeudos",NA,6,"2016"
"320VYG","Adeudos",NA,6,"2017"
"320VYG","Adeudos",NA,6,"2018"
"320VYG","Adeudos",NA,6,"2019"
"320VYG","Adeudos",NA,6,"2020"
"320VYG","Adeudos",NA,6,"2021"
"320VYJ","Adeudos",NA,4,"2018"
"320VYJ","Adeudos",NA,4,"2019"
"320VYJ","Adeudos",NA,4,"2020"
"320VYJ","Adeudos",NA,4,"2021"
"320VYK","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"320VYL","Sin adeudos",NA,0,"0"
"320VYS","Adeudos",NA,5,"2017"
"320VYS","Adeudos",NA,5,"2018"
"320VYS","Adeudos",NA,5,"2019"
"320VYS","Adeudos",NA,5,"2020"
"320VYS","Adeudos",NA,5,"2021"
"320VYT","Adeudos",NA,5,"2017"
"320VYT","Adeudos",NA,5,"2018"
"320VYT","Adeudos",NA,5,"2019"
"320VYT","Adeudos",NA,5,"2020"
"320VYT","Adeudos",NA,5,"2021"
"320VYU","Sin adeudos",NA,0,"0"
"320VYW","Adeudos",NA,1,"2021"
"320VYY","Sin adeudos",NA,0,"0"
"320VYZ","Adeudos",NA,6,"2016"
"320VYZ","Adeudos",NA,6,"2017"
"320VYZ","Adeudos",NA,6,"2018"
"320VYZ","Adeudos",NA,6,"2019"
"320VYZ","Adeudos",NA,6,"2020"
"320VYZ","Adeudos",NA,6,"2021"
"320VZB","Cuenta con Placa Anterior y Adeudos","926SSS",5,"2017"
"320VZB","Cuenta con Placa Anterior y Adeudos","926SSS",5,"2018"
"320VZB","Cuenta con Placa Anterior y Adeudos","926SSS",5,"2019"
"320VZB","Cuenta con Placa Anterior y Adeudos","926SSS",5,"2020"
"320VZB","Cuenta con Placa Anterior y Adeudos","926SSS",5,"2021"
"320VZC","Sin adeudos",NA,0,"0"
"320VZF","Sin adeudos",NA,0,"0"
"320VZH","Sin adeudos",NA,0,"0"
"320VZN","Adeudos",NA,7,"2014"
"320VZN","Adeudos",NA,7,"2016"
"320VZN","Adeudos",NA,7,"2017"
"320VZN","Adeudos",NA,7,"2018"
"320VZN","Adeudos",NA,7,"2019"
"320VZN","Adeudos",NA,7,"2020"
"320VZN","Adeudos",NA,7,"2021"
"320VZP","Adeudos",NA,4,"2018"
"320VZP","Adeudos",NA,4,"2019"
"320VZP","Adeudos",NA,4,"2020"
"320VZP","Adeudos",NA,4,"2021"
"320VZS","Adeudos",NA,5,"2017"
"320VZS","Adeudos",NA,5,"2018"
"320VZS","Adeudos",NA,5,"2019"
"320VZS","Adeudos",NA,5,"2020"
"320VZS","Adeudos",NA,5,"2021"
"320VZT","Adeudos",NA,2,"2020"
"320VZT","Adeudos",NA,2,"2021"
"320VZV","Sin adeudos",NA,0,"0"
"320VZW","Cuenta con Placa Anterior y Adeudos","569UDJ",3,"2019"
"320VZW","Cuenta con Placa Anterior y Adeudos","569UDJ",3,"2020"
"320VZW","Cuenta con Placa Anterior y Adeudos","569UDJ",3,"2021"
"320VZX","Cuenta con Placa Anterior y Sin adeudos","320VZX",0,"0"
"320WAA","Adeudos",NA,4,"2018"
"320WAA","Adeudos",NA,4,"2019"
"320WAA","Adeudos",NA,4,"2020"
"320WAA","Adeudos",NA,4,"2021"
"320WAB","Sin adeudos",NA,0,"0"
"320WAJ","Adeudos",NA,1,"2021"
"320WAM","Adeudos",NA,2,"2020"
"320WAM","Adeudos",NA,2,"2021"
"320WAR","Adeudos",NA,5,"2017"
"320WAR","Adeudos",NA,5,"2018"
"320WAR","Adeudos",NA,5,"2019"
"320WAR","Adeudos",NA,5,"2020"
"320WAR","Adeudos",NA,5,"2021"
"320WAT","Adeudos",NA,6,"2016"
"320WAT","Adeudos",NA,6,"2017"
"320WAT","Adeudos",NA,6,"2018"
"320WAT","Adeudos",NA,6,"2019"
"320WAT","Adeudos",NA,6,"2020"
"320WAT","Adeudos",NA,6,"2021"
"320WAU","Sin adeudos",NA,0,"0"
"320WAV","Adeudos",NA,2,"2020"
"320WAV","Adeudos",NA,2,"2021"
"320WAW","Sin adeudos",NA,0,"0"
"320WAZ","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"320WBB","Adeudos",NA,4,"2018"
"320WBB","Adeudos",NA,4,"2019"
"320WBB","Adeudos",NA,4,"2020"
"320WBB","Adeudos",NA,4,"2021"
"320WBD","Sin adeudos",NA,0,"0"
"320WBH","Adeudos",NA,2,"2020"
"320WBH","Adeudos",NA,2,"2021"
"320WBJ","Adeudos",NA,6,"2016"
"320WBJ","Adeudos",NA,6,"2017"
"320WBJ","Adeudos",NA,6,"2018"
"320WBJ","Adeudos",NA,6,"2019"
"320WBJ","Adeudos",NA,6,"2020"
"320WBJ","Adeudos",NA,6,"2021"
"320WBK","Adeudos",NA,4,"2018"
"320WBK","Adeudos",NA,4,"2019"
"320WBK","Adeudos",NA,4,"2020"
"320WBK","Adeudos",NA,4,"2021"
"320WBM","Adeudos",NA,5,"2017"
"320WBM","Adeudos",NA,5,"2018"
"320WBM","Adeudos",NA,5,"2019"
"320WBM","Adeudos",NA,5,"2020"
"320WBM","Adeudos",NA,5,"2021"
"320WBR","Adeudos",NA,5,"2017"
"320WBR","Adeudos",NA,5,"2018"
"320WBR","Adeudos",NA,5,"2019"
"320WBR","Adeudos",NA,5,"2020"
"320WBR","Adeudos",NA,5,"2021"
"320WBT","Sin adeudos",NA,0,"0"
"320WBW","Adeudos",NA,4,"2018"
"320WBW","Adeudos",NA,4,"2019"
"320WBW","Adeudos",NA,4,"2020"
"320WBW","Adeudos",NA,4,"2021"
"320WCC","Sin adeudos",NA,0,"0"
"320WCD","Adeudos",NA,6,"2016"
"320WCD","Adeudos",NA,6,"2017"
"320WCD","Adeudos",NA,6,"2018"
"320WCD","Adeudos",NA,6,"2019"
"320WCD","Adeudos",NA,6,"2020"
"320WCD","Adeudos",NA,6,"2021"
"320WCG","Sin adeudos",NA,0,"0"
"320WCP","Sin adeudos",NA,0,"0"
"320WCR","Adeudos",NA,3,"2019"
"320WCR","Adeudos",NA,3,"2020"
"320WCR","Adeudos",NA,3,"2021"
"320WCT","Adeudos",NA,2,"2020"
"320WCT","Adeudos",NA,2,"2021"
"320WCV","Adeudos",NA,3,"2019"
"320WCV","Adeudos",NA,3,"2020"
"320WCV","Adeudos",NA,3,"2021"
"320WCX","Adeudos",NA,4,"2018"
"320WCX","Adeudos",NA,4,"2019"
"320WCX","Adeudos",NA,4,"2020"
"320WCX","Adeudos",NA,4,"2021"
"320WCY","Sin adeudos",NA,0,"0"
"320WCZ","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"320WDB","Adeudos",NA,5,"2017"
"320WDB","Adeudos",NA,5,"2018"
"320WDB","Adeudos",NA,5,"2019"
"320WDB","Adeudos",NA,5,"2020"
"320WDB","Adeudos",NA,5,"2021"
"320WDC","Adeudos",NA,7,"2014"
"320WDC","Adeudos",NA,7,"2016"
"320WDC","Adeudos",NA,7,"2017"
"320WDC","Adeudos",NA,7,"2018"
"320WDC","Adeudos",NA,7,"2019"
"320WDC","Adeudos",NA,7,"2020"
"320WDC","Adeudos",NA,7,"2021"
"320WDD","Cuenta con Placa Anterior y Adeudos","997PPM",4,"2018"
"320WDD","Cuenta con Placa Anterior y Adeudos","997PPM",4,"2019"
"320WDD","Cuenta con Placa Anterior y Adeudos","997PPM",4,"2020"
"320WDD","Cuenta con Placa Anterior y Adeudos","997PPM",4,"2021"
"320WDE","Sin adeudos",NA,0,"0"
"320WDH","Adeudos",NA,6,"2016"
"320WDH","Adeudos",NA,6,"2017"
"320WDH","Adeudos",NA,6,"2018"
"320WDH","Adeudos",NA,6,"2019"
"320WDH","Adeudos",NA,6,"2020"
"320WDH","Adeudos",NA,6,"2021"
"320WDJ","Cuenta con Placa Anterior y Sin adeudos","266VLP",0,"0"
"320WDL","Adeudos",NA,6,"2016"
