"placa","estatus","placa_anterior","years_adeudos","years"
"316VVA","Adeudos",NA,4,"2019"
"316VVA","Adeudos",NA,4,"2020"
"316VVA","Adeudos",NA,4,"2021"
"316VVE","Adeudos",NA,6,"2016"
"316VVE","Adeudos",NA,6,"2017"
"316VVE","Adeudos",NA,6,"2018"
"316VVE","Adeudos",NA,6,"2019"
"316VVE","Adeudos",NA,6,"2020"
"316VVE","Adeudos",NA,6,"2021"
"316VVH","Sin adeudos",NA,0,"0"
"316VVJ","Adeudos",NA,3,"2019"
"316VVJ","Adeudos",NA,3,"2020"
"316VVJ","Adeudos",NA,3,"2021"
"316VVT","Adeudos",NA,6,"2016"
"316VVT","Adeudos",NA,6,"2017"
"316VVT","Adeudos",NA,6,"2018"
"316VVT","Adeudos",NA,6,"2019"
"316VVT","Adeudos",NA,6,"2020"
"316VVT","Adeudos",NA,6,"2021"
"316VVX","Sin adeudos",NA,0,"0"
"316VWA","Adeudos",NA,2,"2020"
"316VWA","Adeudos",NA,2,"2021"
"316VWC","Sin adeudos",NA,0,"0"
"316VWH","Sin adeudos",NA,0,"0"
"316VWL","Sin adeudos",NA,0,"0"
"316VWM","PLACA CON PROBLEMAS DE ADEUDOS DEL IMPUESTO SOBRE TENENCIA, POR LO QUE ES NECESARIO QUE EL PROPIETARIO ACUDA EXCLUSIVAMENTE A LA ADMINISTRACIÓN AUXILIAR DE CENTRO HISTÓRICO, UBICADA EN IZAZAGA 89, MEZZANINE, COL. CENTRO, A FIN DE ACLARAR SU SITUACIÓN FISCAL, PRESENTANDO LOS RECIBOS DE PAGO ORIGINALES POR LOS EJERCICIOS FISCALES DE 2005 A 2012.",NA,0,"0"
"316VWP","Sin adeudos",NA,0,"0"
"316VWS","Sin adeudos",NA,0,"0"
"316VWV","Sin adeudos",NA,0,"0"
"316VWW","Sin adeudos",NA,0,"0"
"316VWX","Adeudos",NA,5,"2017"
"316VWX","Adeudos",NA,5,"2018"
"316VWX","Adeudos",NA,5,"2019"
"316VWX","Adeudos",NA,5,"2020"
"316VWX","Adeudos",NA,5,"2021"
"316VWY","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"316VXB","Sin adeudos",NA,0,"0"
"316VXD","Adeudos",NA,4,"2018"
"316VXD","Adeudos",NA,4,"2019"
"316VXD","Adeudos",NA,4,"2020"
"316VXD","Adeudos",NA,4,"2021"
"316VXE","Adeudos",NA,2,"2020"
"316VXE","Adeudos",NA,2,"2021"
"316VXJ","Adeudos",NA,5,"2017"
"316VXJ","Adeudos",NA,5,"2018"
"316VXJ","Adeudos",NA,5,"2019"
"316VXJ","Adeudos",NA,5,"2020"
"316VXJ","Adeudos",NA,5,"2021"
"316VXM","Adeudos",NA,1,"2021"
"316VXS","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"316VXT","Adeudos",NA,6,"2016"
"316VXT","Adeudos",NA,6,"2017"
"316VXT","Adeudos",NA,6,"2018"
"316VXT","Adeudos",NA,6,"2019"
"316VXT","Adeudos",NA,6,"2020"
"316VXT","Adeudos",NA,6,"2021"
"316VXU","Sin adeudos",NA,0,"0"
"316VXV","Sin adeudos",NA,0,"0"
"316VXX","Adeudos",NA,6,"2016"
"316VXX","Adeudos",NA,6,"2017"
"316VXX","Adeudos",NA,6,"2018"
"316VXX","Adeudos",NA,6,"2019"
"316VXX","Adeudos",NA,6,"2020"
"316VXX","Adeudos",NA,6,"2021"
"316VYA","Adeudos",NA,3,"2019"
"316VYA","Adeudos",NA,3,"2020"
"316VYA","Adeudos",NA,3,"2021"
"316VYE","Sin adeudos",NA,0,"0"
"316VYJ","Sin adeudos",NA,0,"0"
"316VYL","Sin adeudos",NA,0,"0"
"316VYM","Sin adeudos",NA,0,"0"
"316VYN","Sin adeudos",NA,0,"0"
"316VYP","Sin adeudos",NA,0,"0"
"316VYR","Adeudos",NA,4,"2018"
"316VYR","Adeudos",NA,4,"2019"
"316VYR","Adeudos",NA,4,"2020"
"316VYR","Adeudos",NA,4,"2021"
"316VYU","Adeudos",NA,4,"2018"
"316VYU","Adeudos",NA,4,"2019"
"316VYU","Adeudos",NA,4,"2020"
"316VYU","Adeudos",NA,4,"2021"
"316VYW","Adeudos",NA,2,"2020"
"316VYW","Adeudos",NA,2,"2021"
"316VYX","Sin adeudos",NA,0,"0"
"316VZB","Adeudos",NA,4,"2018"
"316VZB","Adeudos",NA,4,"2019"
"316VZB","Adeudos",NA,4,"2020"
"316VZB","Adeudos",NA,4,"2021"
"316VZH","Sin adeudos",NA,0,"0"
"316VZK","Sin adeudos",NA,0,"0"
"316VZM","Adeudos",NA,1,"2021"
"316VZS","Adeudos",NA,5,"2017"
"316VZS","Adeudos",NA,5,"2018"
"316VZS","Adeudos",NA,5,"2019"
"316VZS","Adeudos",NA,5,"2020"
"316VZS","Adeudos",NA,5,"2021"
"316VZU","Adeudos",NA,4,"2018"
"316VZU","Adeudos",NA,4,"2019"
"316VZU","Adeudos",NA,4,"2020"
"316VZU","Adeudos",NA,4,"2021"
"316VZX","Sin adeudos",NA,0,"0"
"316VZZ","Adeudos",NA,3,"2019"
"316VZZ","Adeudos",NA,3,"2020"
"316VZZ","Adeudos",NA,3,"2021"
"316WAD","Adeudos",NA,5,"2017"
"316WAD","Adeudos",NA,5,"2018"
"316WAD","Adeudos",NA,5,"2019"
"316WAD","Adeudos",NA,5,"2020"
"316WAD","Adeudos",NA,5,"2021"
"316WAJ","Cuenta con Placa Anterior y Sin adeudos","316WAJ",0,"0"
"316WAK","Adeudos",NA,4,"2018"
"316WAK","Adeudos",NA,4,"2019"
"316WAK","Adeudos",NA,4,"2020"
"316WAK","Adeudos",NA,4,"2021"
"316WAL","Adeudos",NA,5,"2017"
"316WAL","Adeudos",NA,5,"2018"
"316WAL","Adeudos",NA,5,"2019"
"316WAL","Adeudos",NA,5,"2020"
"316WAL","Adeudos",NA,5,"2021"
"316WAM","Sin adeudos",NA,0,"0"
"316WAT","Cuenta con Placa Anterior y Adeudos","444MGL",1,"2021"
"316WAV","Sin adeudos",NA,0,"0"
"316WBA","Sin adeudos",NA,0,"0"
"316WBC","Sin adeudos",NA,0,"0"
"316WBD","Adeudos",NA,1,"2021"
"316WBF","Adeudos",NA,6,"2016"
"316WBF","Adeudos",NA,6,"2017"
"316WBF","Adeudos",NA,6,"2018"
"316WBF","Adeudos",NA,6,"2019"
"316WBF","Adeudos",NA,6,"2020"
"316WBF","Adeudos",NA,6,"2021"
"316WBH","Adeudos",NA,4,"2018"
"316WBH","Adeudos",NA,4,"2019"
"316WBH","Adeudos",NA,4,"2020"
"316WBH","Adeudos",NA,4,"2021"
"316WBK","Adeudos",NA,6,"2016"
"316WBK","Adeudos",NA,6,"2017"
"316WBK","Adeudos",NA,6,"2018"
"316WBK","Adeudos",NA,6,"2019"
"316WBK","Adeudos",NA,6,"2020"
"316WBK","Adeudos",NA,6,"2021"
"316WBL","Sin adeudos",NA,0,"0"
"316WBM","Sin adeudos",NA,0,"0"
"316WBN","Adeudos",NA,5,"2017"
"316WBN","Adeudos",NA,5,"2018"
"316WBN","Adeudos",NA,5,"2019"
"316WBN","Adeudos",NA,5,"2020"
"316WBN","Adeudos",NA,5,"2021"
"316WBR","Adeudos",NA,5,"2017"
"316WBR","Adeudos",NA,5,"2018"
"316WBR","Adeudos",NA,5,"2019"
"316WBR","Adeudos",NA,5,"2020"
"316WBR","Adeudos",NA,5,"2021"
"316WBS","Adeudos",NA,6,"2016"
"316WBS","Adeudos",NA,6,"2017"
"316WBS","Adeudos",NA,6,"2018"
"316WBS","Adeudos",NA,6,"2019"
"316WBS","Adeudos",NA,6,"2020"
"316WBS","Adeudos",NA,6,"2021"
"316WBT","Sin adeudos",NA,0,"0"
"316WBU","Adeudos",NA,6,"2016"
"316WBU","Adeudos",NA,6,"2017"
"316WBU","Adeudos",NA,6,"2018"
"316WBU","Adeudos",NA,6,"2019"
"316WBU","Adeudos",NA,6,"2020"
"316WBU","Adeudos",NA,6,"2021"
"316WBX","El número de placa no se localizó en el padrón",NA,0,"0"
"316WBZ","Adeudos",NA,1,"2021"
"316WCA","Adeudos",NA,4,"2018"
"316WCA","Adeudos",NA,4,"2019"
"316WCA","Adeudos",NA,4,"2020"
"316WCA","Adeudos",NA,4,"2021"
"316WCB","Adeudos",NA,5,"2017"
"316WCB","Adeudos",NA,5,"2018"
"316WCB","Adeudos",NA,5,"2019"
"316WCB","Adeudos",NA,5,"2020"
"316WCB","Adeudos",NA,5,"2021"
"316WCC","Adeudos",NA,6,"2016"
"316WCC","Adeudos",NA,6,"2017"
"316WCC","Adeudos",NA,6,"2018"
"316WCC","Adeudos",NA,6,"2019"
"316WCC","Adeudos",NA,6,"2020"
"316WCC","Adeudos",NA,6,"2021"
"316WCD","Adeudos",NA,5,"2017"
"316WCD","Adeudos",NA,5,"2018"
"316WCD","Adeudos",NA,5,"2019"
"316WCD","Adeudos",NA,5,"2020"
"316WCD","Adeudos",NA,5,"2021"
"316WCG","Sin adeudos",NA,0,"0"
"316WCJ","Adeudos",NA,7,"2014"
"316WCJ","Adeudos",NA,7,"2015"
"316WCJ","Adeudos",NA,7,"2016"
"316WCJ","Adeudos",NA,7,"2017"
"316WCJ","Adeudos",NA,7,"2018"
"316WCJ","Adeudos",NA,7,"2020"
"316WCJ","Adeudos",NA,7,"2021"
"316WCM","Adeudos",NA,5,"2017"
"316WCM","Adeudos",NA,5,"2018"
"316WCM","Adeudos",NA,5,"2019"
"316WCM","Adeudos",NA,5,"2020"
"316WCM","Adeudos",NA,5,"2021"
"316WCN","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"316WCP","Adeudos",NA,3,"2019"
"316WCP","Adeudos",NA,3,"2020"
"316WCP","Adeudos",NA,3,"2021"
"316WCR","Adeudos",NA,1,"2021"
"316WCT","Adeudos",NA,2,"2020"
"316WCT","Adeudos",NA,2,"2021"
"316WCU","Adeudos",NA,5,"2017"
"316WCU","Adeudos",NA,5,"2018"
"316WCU","Adeudos",NA,5,"2019"
"316WCU","Adeudos",NA,5,"2020"
"316WCU","Adeudos",NA,5,"2021"
"316WCW","Cuenta con Placa Anterior y Adeudos","316WCW",4,"2018"
"316WCW","Cuenta con Placa Anterior y Adeudos","316WCW",4,"2019"
"316WCW","Cuenta con Placa Anterior y Adeudos","316WCW",4,"2020"
"316WCW","Cuenta con Placa Anterior y Adeudos","316WCW",4,"2021"
"316WCX","Sin adeudos",NA,0,"0"
"316WDA","Adeudos",NA,4,"2018"
"316WDA","Adeudos",NA,4,"2019"
"316WDA","Adeudos",NA,4,"2020"
"316WDA","Adeudos",NA,4,"2021"
"316WDC","Adeudos",NA,2,"2020"
"316WDC","Adeudos",NA,2,"2021"
"316WDD","Adeudos",NA,6,"2016"
"316WDD","Adeudos",NA,6,"2017"
"316WDD","Adeudos",NA,6,"2018"
"316WDD","Adeudos",NA,6,"2019"
"316WDD","Adeudos",NA,6,"2020"
"316WDD","Adeudos",NA,6,"2021"
"316WDH","Sin adeudos",NA,0,"0"
"316WDN","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"316WDP","Adeudos",NA,4,"2018"
"316WDP","Adeudos",NA,4,"2019"
"316WDP","Adeudos",NA,4,"2020"
"316WDP","Adeudos",NA,4,"2021"
"316WDR","Adeudos",NA,4,"2018"
"316WDR","Adeudos",NA,4,"2019"
"316WDR","Adeudos",NA,4,"2020"
"316WDR","Adeudos",NA,4,"2021"
"316WDV","Adeudos",NA,3,"2019"
"316WDV","Adeudos",NA,3,"2020"
"316WDV","Adeudos",NA,3,"2021"
"316WDX","Sin adeudos",NA,0,"0"
"316WDY","Sin adeudos",NA,0,"0"
"316WDZ","Adeudos",NA,2,"2020"
"316WDZ","Adeudos",NA,2,"2021"
"316WEB","Adeudos",NA,5,"2017"
"316WEB","Adeudos",NA,5,"2018"
"316WEB","Adeudos",NA,5,"2019"
"316WEB","Adeudos",NA,5,"2020"
"316WEB","Adeudos",NA,5,"2021"
"316WEF","Sin adeudos",NA,0,"0"
"316WEG","Adeudos",NA,3,"2019"
"316WEG","Adeudos",NA,3,"2020"
"316WEG","Adeudos",NA,3,"2021"
"316WEJ","Adeudos",NA,6,"2016"
"316WEJ","Adeudos",NA,6,"2017"
"316WEJ","Adeudos",NA,6,"2018"
"316WEJ","Adeudos",NA,6,"2019"
"316WEJ","Adeudos",NA,6,"2020"
"316WEJ","Adeudos",NA,6,"2021"
"316WEN","Adeudos",NA,1,"2021"
"316WEP","Adeudos",NA,4,"2018"
"316WEP","Adeudos",NA,4,"2019"
"316WEP","Adeudos",NA,4,"2020"
"316WEP","Adeudos",NA,4,"2021"
"316WES","Adeudos",NA,5,"2017"
"316WES","Adeudos",NA,5,"2018"
"316WES","Adeudos",NA,5,"2019"
"316WES","Adeudos",NA,5,"2020"
"316WES","Adeudos",NA,5,"2021"
"316WET","Sin adeudos",NA,0,"0"
"316WEV","Adeudos",NA,6,"2016"
"316WEV","Adeudos",NA,6,"2017"
"316WEV","Adeudos",NA,6,"2018"
"316WEV","Adeudos",NA,6,"2019"
"316WEV","Adeudos",NA,6,"2020"
"316WEV","Adeudos",NA,6,"2021"
"316WEW","Adeudos",NA,5,"2017"
"316WEW","Adeudos",NA,5,"2018"
"316WEW","Adeudos",NA,5,"2019"
"316WEW","Adeudos",NA,5,"2020"
"316WEW","Adeudos",NA,5,"2021"
"316WEY","Sin adeudos",NA,0,"0"
"316WFB","Sin adeudos",NA,0,"0"
"316WFD","Cuenta con Placa Anterior y Adeudos","641RDG",5,"2017"
"316WFD","Cuenta con Placa Anterior y Adeudos","641RDG",5,"2018"
"316WFD","Cuenta con Placa Anterior y Adeudos","641RDG",5,"2019"
"316WFD","Cuenta con Placa Anterior y Adeudos","641RDG",5,"2020"
"316WFD","Cuenta con Placa Anterior y Adeudos","641RDG",5,"2021"
"316WFE","Sin adeudos",NA,0,"0"
"316WFF","Adeudos",NA,3,"2019"
"316WFF","Adeudos",NA,3,"2020"
"316WFF","Adeudos",NA,3,"2021"
"316WFJ","Adeudos",NA,3,"2019"
"316WFJ","Adeudos",NA,3,"2020"
"316WFJ","Adeudos",NA,3,"2021"
"316WFK","Adeudos",NA,4,"2018"
"316WFK","Adeudos",NA,4,"2019"
"316WFK","Adeudos",NA,4,"2020"
"316WFK","Adeudos",NA,4,"2021"
"316WFP","Adeudos",NA,5,"2017"
"316WFP","Adeudos",NA,5,"2018"
"316WFP","Adeudos",NA,5,"2019"
"316WFP","Adeudos",NA,5,"2020"
"316WFP","Adeudos",NA,5,"2021"
"316WFR","Sin adeudos",NA,0,"0"
"316WFT","Adeudos",NA,4,"2018"
"316WFT","Adeudos",NA,4,"2019"
"316WFT","Adeudos",NA,4,"2020"
"316WFT","Adeudos",NA,4,"2021"
"316WFW","Sin adeudos",NA,0,"0"
"316WFZ","Sin adeudos",NA,0,"0"
"316WGA","Sin adeudos",NA,0,"0"
"316WGB","Sin adeudos",NA,0,"0"
"316WGH","Cuenta con Placa Anterior y Sin adeudos","316WGH",0,"0"
"316WGL","Adeudos",NA,5,"2017"
"316WGL","Adeudos",NA,5,"2018"
"316WGL","Adeudos",NA,5,"2019"
"316WGL","Adeudos",NA,5,"2020"
"316WGL","Adeudos",NA,5,"2021"
"316WGN","Adeudos",NA,7,"2015"
"316WGN","Adeudos",NA,7,"2016"
"316WGN","Adeudos",NA,7,"2017"
"316WGN","Adeudos",NA,7,"2018"
"316WGN","Adeudos",NA,7,"2019"
"316WGN","Adeudos",NA,7,"2020"
"316WGN","Adeudos",NA,7,"2021"
"316WGU","Adeudos",NA,4,"2018"
"316WGU","Adeudos",NA,4,"2019"
"316WGU","Adeudos",NA,4,"2020"
"316WGU","Adeudos",NA,4,"2021"
"316WGX","Adeudos",NA,4,"2018"
"316WGX","Adeudos",NA,4,"2019"
"316WGX","Adeudos",NA,4,"2020"
"316WGX","Adeudos",NA,4,"2021"
"316WGY","Adeudos",NA,1,"2021"
"316WHA","Sin adeudos",NA,0,"0"
"316WHB","Sin adeudos",NA,0,"0"
"316WHE","Adeudos",NA,3,"2019"
"316WHE","Adeudos",NA,3,"2020"
"316WHE","Adeudos",NA,3,"2021"
"316WHK","Adeudos",NA,1,"2021"
"316WHM","Sin adeudos",NA,0,"0"
"316WHN","Sin adeudos",NA,0,"0"
"316WHS","Adeudos",NA,6,"2016"
"316WHS","Adeudos",NA,6,"2017"
"316WHS","Adeudos",NA,6,"2018"
"316WHS","Adeudos",NA,6,"2019"
"316WHS","Adeudos",NA,6,"2020"
"316WHS","Adeudos",NA,6,"2021"
"316WHT","Sin adeudos",NA,0,"0"
"316WHU","Adeudos",NA,2,"2020"
"316WHU","Adeudos",NA,2,"2021"
"316WHW","Sin adeudos",NA,0,"0"
"316WJB","Adeudos",NA,5,"2017"
"316WJB","Adeudos",NA,5,"2018"
"316WJB","Adeudos",NA,5,"2019"
"316WJB","Adeudos",NA,5,"2020"
"316WJB","Adeudos",NA,5,"2021"
"316WJC","Sin adeudos",NA,0,"0"
"316WJD","Adeudos",NA,7,"2014"
"316WJD","Adeudos",NA,7,"2016"
"316WJD","Adeudos",NA,7,"2017"
"316WJD","Adeudos",NA,7,"2018"
"316WJD","Adeudos",NA,7,"2019"
"316WJD","Adeudos",NA,7,"2020"
"316WJD","Adeudos",NA,7,"2021"
"316WJF","Adeudos",NA,2,"2020"
"316WJF","Adeudos",NA,2,"2021"
"316WJG","Adeudos",NA,4,"2018"
"316WJG","Adeudos",NA,4,"2019"
"316WJG","Adeudos",NA,4,"2020"
"316WJG","Adeudos",NA,4,"2021"
"316WJK","Adeudos",NA,2,"2020"
"316WJK","Adeudos",NA,2,"2021"
"316WJP","Cuenta con Placa Anterior y Adeudos","496PCX",3,"2019"
"316WJP","Cuenta con Placa Anterior y Adeudos","496PCX",3,"2020"
"316WJP","Cuenta con Placa Anterior y Adeudos","496PCX",3,"2021"
"316WJR","Sin adeudos",NA,0,"0"
"316WJS","Cuenta con Placa Anterior y Sin adeudos","316WJS",0,"0"
"316WJV","Adeudos",NA,5,"2017"
"316WJV","Adeudos",NA,5,"2018"
"316WJV","Adeudos",NA,5,"2019"
"316WJV","Adeudos",NA,5,"2020"
"316WJV","Adeudos",NA,5,"2021"
"316WJX","Adeudos",NA,7,"2014"
"316WJX","Adeudos",NA,7,"2015"
"316WJX","Adeudos",NA,7,"2016"
"316WJX","Adeudos",NA,7,"2017"
"316WJX","Adeudos",NA,7,"2019"
"316WJX","Adeudos",NA,7,"2020"
"316WJX","Adeudos",NA,7,"2021"
"316WJY","Sin adeudos",NA,0,"0"
"316WJZ","Adeudos",NA,6,"2016"
"316WJZ","Adeudos",NA,6,"2017"
"316WJZ","Adeudos",NA,6,"2018"
"316WJZ","Adeudos",NA,6,"2019"
"316WJZ","Adeudos",NA,6,"2020"
"316WJZ","Adeudos",NA,6,"2021"
"316WKA","Sin adeudos",NA,0,"0"
"316WKB","Cuenta con Placa Anterior y Adeudos","228TCJ",6,"2016"
"316WKB","Cuenta con Placa Anterior y Adeudos","228TCJ",6,"2017"
"316WKB","Cuenta con Placa Anterior y Adeudos","228TCJ",6,"2018"
"316WKB","Cuenta con Placa Anterior y Adeudos","228TCJ",6,"2019"
"316WKB","Cuenta con Placa Anterior y Adeudos","228TCJ",6,"2020"
"316WKB","Cuenta con Placa Anterior y Adeudos","228TCJ",6,"2021"
"316WKD","Adeudos",NA,2,"2020"
"316WKD","Adeudos",NA,2,"2021"
"316WKE","Adeudos",NA,6,"2016"
"316WKE","Adeudos",NA,6,"2017"
"316WKE","Adeudos",NA,6,"2018"
"316WKE","Adeudos",NA,6,"2019"
"316WKE","Adeudos",NA,6,"2020"
"316WKE","Adeudos",NA,6,"2021"
"316WKG","Sin adeudos",NA,0,"0"
"316WKK","Sin adeudos",NA,0,"0"
"316WKL","Sin adeudos",NA,0,"0"
"316WKP","Adeudos",NA,5,"2017"
"316WKP","Adeudos",NA,5,"2018"
"316WKP","Adeudos",NA,5,"2019"
"316WKP","Adeudos",NA,5,"2020"
"316WKP","Adeudos",NA,5,"2021"
"316WKX","Sin adeudos",NA,0,"0"
"316WKY","Adeudos",NA,3,"2019"
"316WKY","Adeudos",NA,3,"2020"
"316WKY","Adeudos",NA,3,"2021"
"316WLA","Adeudos",NA,5,"2017"
"316WLA","Adeudos",NA,5,"2018"
"316WLA","Adeudos",NA,5,"2019"
"316WLA","Adeudos",NA,5,"2020"
"316WLA","Adeudos",NA,5,"2021"
"316WLB","Adeudos",NA,3,"2018"
"316WLB","Adeudos",NA,3,"2019"
"316WLB","Adeudos",NA,3,"2020"
"316WLC","Sin adeudos",NA,0,"0"
"316WLE","Sin adeudos",NA,0,"0"
"316WLH","Sin adeudos",NA,0,"0"
"316WLJ","Sin adeudos",NA,0,"0"
"316WLK","Adeudos",NA,6,"2016"
"316WLK","Adeudos",NA,6,"2017"
"316WLK","Adeudos",NA,6,"2018"
"316WLK","Adeudos",NA,6,"2019"
"316WLK","Adeudos",NA,6,"2020"
"316WLK","Adeudos",NA,6,"2021"
"316WLN","Adeudos",NA,5,"2017"
"316WLN","Adeudos",NA,5,"2018"
"316WLN","Adeudos",NA,5,"2019"
"316WLN","Adeudos",NA,5,"2020"
"316WLN","Adeudos",NA,5,"2021"
"316WLS","Sin adeudos",NA,0,"0"
"316WLW","Adeudos",NA,6,"2016"
"316WLW","Adeudos",NA,6,"2017"
"316WLW","Adeudos",NA,6,"2018"
"316WLW","Adeudos",NA,6,"2019"
"316WLW","Adeudos",NA,6,"2020"
"316WLW","Adeudos",NA,6,"2021"
"316WLY","Adeudos",NA,3,"2019"
"316WLY","Adeudos",NA,3,"2020"
"316WLY","Adeudos",NA,3,"2021"
"316WLZ","Adeudos",NA,3,"2019"
"316WLZ","Adeudos",NA,3,"2020"
"316WLZ","Adeudos",NA,3,"2021"
"316WMA","Cuenta con Placa Anterior y Sin adeudos","245YPT",0,"0"
"316WMD","Adeudos",NA,6,"2016"
"316WMD","Adeudos",NA,6,"2017"
"316WMD","Adeudos",NA,6,"2018"
"316WMD","Adeudos",NA,6,"2019"
"316WMD","Adeudos",NA,6,"2020"
"316WMD","Adeudos",NA,6,"2021"
"316WME","Adeudos",NA,6,"2016"
"316WME","Adeudos",NA,6,"2017"
"316WME","Adeudos",NA,6,"2018"
"316WME","Adeudos",NA,6,"2019"
"316WME","Adeudos",NA,6,"2020"
"316WME","Adeudos",NA,6,"2021"
"316WMG","Sin adeudos",NA,0,"0"
"316WMM","Sin adeudos",NA,0,"0"
"316WMR","Adeudos",NA,4,"2018"
"316WMR","Adeudos",NA,4,"2019"
"316WMR","Adeudos",NA,4,"2020"
"316WMR","Adeudos",NA,4,"2021"
"316WMT","Cuenta con Placa Anterior y Sin adeudos","316WMT",0,"0"
"316WMV","Adeudos",NA,4,"2018"
"316WMV","Adeudos",NA,4,"2019"
"316WMV","Adeudos",NA,4,"2020"
"316WMV","Adeudos",NA,4,"2021"
"316WMW","Cuenta con Placa Anterior y Adeudos","911TWE",6,"2016"
"316WMW","Cuenta con Placa Anterior y Adeudos","911TWE",6,"2017"
"316WMW","Cuenta con Placa Anterior y Adeudos","911TWE",6,"2018"
"316WMW","Cuenta con Placa Anterior y Adeudos","911TWE",6,"2019"
"316WMW","Cuenta con Placa Anterior y Adeudos","911TWE",6,"2020"
"316WMW","Cuenta con Placa Anterior y Adeudos","911TWE",6,"2021"
"316WMX","Sin adeudos",NA,0,"0"
"316WMY","Adeudos",NA,2,"2020"
"316WMY","Adeudos",NA,2,"2021"
"316WNE","Adeudos",NA,7,"2014"
"316WNE","Adeudos",NA,7,"2016"
"316WNE","Adeudos",NA,7,"2017"
"316WNE","Adeudos",NA,7,"2018"
"316WNE","Adeudos",NA,7,"2019"
"316WNE","Adeudos",NA,7,"2020"
"316WNE","Adeudos",NA,7,"2021"
"316WNF","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"316WNH","Adeudos",NA,5,"2017"
"316WNH","Adeudos",NA,5,"2018"
"316WNH","Adeudos",NA,5,"2019"
"316WNH","Adeudos",NA,5,"2020"
"316WNH","Adeudos",NA,5,"2021"
"316WNK","Adeudos",NA,5,"2017"
"316WNK","Adeudos",NA,5,"2018"
"316WNK","Adeudos",NA,5,"2019"
"316WNK","Adeudos",NA,5,"2020"
"316WNK","Adeudos",NA,5,"2021"
"316WNN","Adeudos",NA,4,"2018"
"316WNN","Adeudos",NA,4,"2019"
"316WNN","Adeudos",NA,4,"2020"
"316WNN","Adeudos",NA,4,"2021"
"316WNP","Sin adeudos",NA,0,"0"
"316WNR","Adeudos",NA,5,"2017"
"316WNR","Adeudos",NA,5,"2018"
"316WNR","Adeudos",NA,5,"2019"
"316WNR","Adeudos",NA,5,"2020"
"316WNR","Adeudos",NA,5,"2021"
"316WNS","Adeudos",NA,3,"2019"
"316WNS","Adeudos",NA,3,"2020"
"316WNS","Adeudos",NA,3,"2021"
"316WNU","Adeudos",NA,3,"2019"
"316WNU","Adeudos",NA,3,"2020"
"316WNU","Adeudos",NA,3,"2021"
"316WNV","Adeudos",NA,1,"2021"
"316WPB","Sin adeudos",NA,0,"0"
"316WPD","Adeudos",NA,5,"2017"
"316WPD","Adeudos",NA,5,"2018"
"316WPD","Adeudos",NA,5,"2019"
"316WPD","Adeudos",NA,5,"2020"
"316WPD","Adeudos",NA,5,"2021"
