"placa","estatus","placa_anterior","years_adeudos","years"
"324TW","Cuenta con Placa Anterior y Adeudos","689TDL",2,"2021"
"324TWA","Adeudos",NA,6,"2016"
"324TWA","Adeudos",NA,6,"2017"
"324TWA","Adeudos",NA,6,"2018"
"324TWA","Adeudos",NA,6,"2019"
"324TWA","Adeudos",NA,6,"2020"
"324TWA","Adeudos",NA,6,"2021"
"324TWC","Cuenta con Placa Anterior y Sin adeudos","324TWC",0,"0"
"324TWE","Adeudos",NA,5,"2017"
"324TWE","Adeudos",NA,5,"2018"
"324TWE","Adeudos",NA,5,"2019"
"324TWE","Adeudos",NA,5,"2020"
"324TWE","Adeudos",NA,5,"2021"
"324TWF","Sin adeudos",NA,0,"0"
"324TWH","Adeudos",NA,4,"2018"
"324TWH","Adeudos",NA,4,"2019"
"324TWH","Adeudos",NA,4,"2020"
"324TWH","Adeudos",NA,4,"2021"
"324TWJ","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"324TWK","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"324TWR","Sin adeudos",NA,0,"0"
"324TWS","Adeudos",NA,5,"2017"
"324TWS","Adeudos",NA,5,"2018"
"324TWS","Adeudos",NA,5,"2019"
"324TWS","Adeudos",NA,5,"2020"
"324TWS","Adeudos",NA,5,"2021"
"324TWX","Adeudos",NA,2,"2020"
"324TWX","Adeudos",NA,2,"2021"
"324TX","Cuenta con Placa Anterior y Sin adeudos","337TSM",0,"0"
"324TXD","Cuenta con Placa Anterior y Adeudos","795TCG",3,"2019"
"324TXD","Cuenta con Placa Anterior y Adeudos","795TCG",3,"2020"
"324TXD","Cuenta con Placa Anterior y Adeudos","795TCG",3,"2021"
"324TXE","Sin adeudos",NA,0,"0"
"324TXG","Adeudos",NA,4,"2018"
"324TXG","Adeudos",NA,4,"2019"
"324TXG","Adeudos",NA,4,"2020"
"324TXG","Adeudos",NA,4,"2021"
"324TXH","Sin adeudos",NA,0,"0"
"324TXJ","Adeudos",NA,5,"2017"
"324TXJ","Adeudos",NA,5,"2018"
"324TXJ","Adeudos",NA,5,"2019"
"324TXJ","Adeudos",NA,5,"2020"
"324TXJ","Adeudos",NA,5,"2021"
"324TXK","Adeudos",NA,6,"2016"
"324TXK","Adeudos",NA,6,"2017"
"324TXK","Adeudos",NA,6,"2018"
"324TXK","Adeudos",NA,6,"2019"
"324TXK","Adeudos",NA,6,"2020"
"324TXK","Adeudos",NA,6,"2021"
"324TXM","Adeudos",NA,1,"2021"
"324TXR","Cuenta con Placa Anterior y Adeudos","324TXR",1,"2021"
"324TXX","Adeudos",NA,5,"2017"
"324TXX","Adeudos",NA,5,"2018"
"324TXX","Adeudos",NA,5,"2019"
"324TXX","Adeudos",NA,5,"2020"
"324TXX","Adeudos",NA,5,"2021"
"324TXY","Sin adeudos",NA,0,"0"
"324TY","Cuenta con Placa Anterior y Adeudos","962YJC",2,"2020"
"324TY","Cuenta con Placa Anterior y Adeudos","962YJC",2,"2021"
"324TYA","Adeudos",NA,6,"2016"
"324TYA","Adeudos",NA,6,"2017"
"324TYA","Adeudos",NA,6,"2018"
"324TYA","Adeudos",NA,6,"2019"
"324TYA","Adeudos",NA,6,"2020"
"324TYA","Adeudos",NA,6,"2021"
"324TYB","Sin adeudos",NA,0,"0"
"324TYC","Adeudos",NA,6,"2016"
"324TYC","Adeudos",NA,6,"2017"
"324TYC","Adeudos",NA,6,"2018"
"324TYC","Adeudos",NA,6,"2019"
"324TYC","Adeudos",NA,6,"2020"
"324TYC","Adeudos",NA,6,"2021"
"324TYG","Adeudos",NA,6,"2016"
"324TYG","Adeudos",NA,6,"2017"
"324TYG","Adeudos",NA,6,"2018"
"324TYG","Adeudos",NA,6,"2019"
"324TYG","Adeudos",NA,6,"2020"
"324TYG","Adeudos",NA,6,"2021"
"324TYL","Adeudos",NA,3,"2019"
"324TYL","Adeudos",NA,3,"2020"
"324TYL","Adeudos",NA,3,"2021"
"324TYW","Adeudos",NA,6,"2016"
"324TYW","Adeudos",NA,6,"2017"
"324TYW","Adeudos",NA,6,"2018"
"324TYW","Adeudos",NA,6,"2019"
"324TYW","Adeudos",NA,6,"2020"
"324TYW","Adeudos",NA,6,"2021"
"324TYZ","Cuenta con Placa Anterior y Adeudos","198RBN",3,"2019"
"324TYZ","Cuenta con Placa Anterior y Adeudos","198RBN",3,"2020"
"324TYZ","Cuenta con Placa Anterior y Adeudos","198RBN",3,"2021"
"324TZ","Cuenta con Placa Anterior y Sin adeudos","949VGX",0,"0"
"324TZD","Adeudos",NA,3,"2019"
"324TZD","Adeudos",NA,3,"2020"
"324TZD","Adeudos",NA,3,"2021"
"324TZS","Adeudos",NA,3,"2019"
"324TZS","Adeudos",NA,3,"2020"
"324TZS","Adeudos",NA,3,"2021"
"324TZT","Cuenta con Placa Anterior y Adeudos","260SVY",6,"2016"
"324TZT","Cuenta con Placa Anterior y Adeudos","260SVY",6,"2017"
"324TZT","Cuenta con Placa Anterior y Adeudos","260SVY",6,"2018"
"324TZT","Cuenta con Placa Anterior y Adeudos","260SVY",6,"2019"
"324TZT","Cuenta con Placa Anterior y Adeudos","260SVY",6,"2020"
"324TZT","Cuenta con Placa Anterior y Adeudos","260SVY",6,"2021"
"324TZU","Adeudos",NA,4,"2018"
"324TZU","Adeudos",NA,4,"2019"
"324TZU","Adeudos",NA,4,"2020"
"324TZU","Adeudos",NA,4,"2021"
"324TZY","Sin adeudos",NA,0,"0"
"324UA","Cuenta con Placa Anterior y Adeudos","235NNA",1,"2021"
"324UAJ","Adeudos",NA,6,"2016"
"324UAJ","Adeudos",NA,6,"2017"
"324UAJ","Adeudos",NA,6,"2018"
"324UAJ","Adeudos",NA,6,"2019"
"324UAJ","Adeudos",NA,6,"2020"
"324UAJ","Adeudos",NA,6,"2021"
"324UAT","Adeudos",NA,5,"2017"
"324UAT","Adeudos",NA,5,"2018"
"324UAT","Adeudos",NA,5,"2019"
"324UAT","Adeudos",NA,5,"2020"
"324UAT","Adeudos",NA,5,"2021"
"324UAV","Adeudos",NA,6,"2016"
"324UAV","Adeudos",NA,6,"2017"
"324UAV","Adeudos",NA,6,"2018"
"324UAV","Adeudos",NA,6,"2019"
"324UAV","Adeudos",NA,6,"2020"
"324UAV","Adeudos",NA,6,"2021"
"324UAZ","Cuenta con Placa Anterior y Adeudos","202NRG",5,"2017"
"324UAZ","Cuenta con Placa Anterior y Adeudos","202NRG",5,"2018"
"324UAZ","Cuenta con Placa Anterior y Adeudos","202NRG",5,"2019"
"324UAZ","Cuenta con Placa Anterior y Adeudos","202NRG",5,"2020"
"324UAZ","Cuenta con Placa Anterior y Adeudos","202NRG",5,"2021"
"324UB","Cuenta con Placa Anterior y Sin adeudos","882YZF",0,"0"
"324UBB","Adeudos",NA,5,"2017"
"324UBB","Adeudos",NA,5,"2018"
"324UBB","Adeudos",NA,5,"2019"
"324UBB","Adeudos",NA,5,"2020"
"324UBB","Adeudos",NA,5,"2021"
"324UBJ","Adeudos",NA,6,"2016"
"324UBJ","Adeudos",NA,6,"2017"
"324UBJ","Adeudos",NA,6,"2018"
"324UBJ","Adeudos",NA,6,"2019"
"324UBJ","Adeudos",NA,6,"2020"
"324UBJ","Adeudos",NA,6,"2021"
"324UBK","Adeudos",NA,5,"2017"
"324UBK","Adeudos",NA,5,"2018"
"324UBK","Adeudos",NA,5,"2019"
"324UBK","Adeudos",NA,5,"2020"
"324UBK","Adeudos",NA,5,"2021"
"324UBN","Adeudos",NA,1,"2021"
"324UBP","Adeudos",NA,3,"2019"
"324UBP","Adeudos",NA,3,"2020"
"324UBP","Adeudos",NA,3,"2021"
"324UBR","Sin adeudos",NA,0,"0"
"324UBZ","Adeudos",NA,2,"2020"
"324UBZ","Adeudos",NA,2,"2021"
"324UC","Cuenta con Placa Anterior y Sin adeudos","417UXD",0,"0"
"324UCB","Sin adeudos",NA,0,"0"
"324UCC","Adeudos",NA,5,"2017"
"324UCC","Adeudos",NA,5,"2018"
"324UCC","Adeudos",NA,5,"2019"
"324UCC","Adeudos",NA,5,"2020"
"324UCC","Adeudos",NA,5,"2021"
"324UCH","Sin adeudos",NA,0,"0"
"324UCK","Adeudos",NA,4,"2018"
"324UCK","Adeudos",NA,4,"2019"
"324UCK","Adeudos",NA,4,"2020"
"324UCK","Adeudos",NA,4,"2021"
"324UCM","Sin adeudos",NA,0,"0"
"324UCY","Adeudos",NA,3,"2019"
"324UCY","Adeudos",NA,3,"2020"
"324UCY","Adeudos",NA,3,"2021"
"324UD","Cuenta con Placa Anterior y Adeudos","950XFS",2,"2020"
"324UD","Cuenta con Placa Anterior y Adeudos","950XFS",2,"2021"
"324UDG","Adeudos",NA,5,"2017"
"324UDG","Adeudos",NA,5,"2018"
"324UDG","Adeudos",NA,5,"2019"
"324UDG","Adeudos",NA,5,"2020"
"324UDG","Adeudos",NA,5,"2021"
"324UDJ","Adeudos",NA,5,"2017"
"324UDJ","Adeudos",NA,5,"2018"
"324UDJ","Adeudos",NA,5,"2019"
"324UDJ","Adeudos",NA,5,"2020"
"324UDJ","Adeudos",NA,5,"2021"
"324UDK","Adeudos",NA,6,"2016"
"324UDK","Adeudos",NA,6,"2017"
"324UDK","Adeudos",NA,6,"2018"
"324UDK","Adeudos",NA,6,"2019"
"324UDK","Adeudos",NA,6,"2020"
"324UDK","Adeudos",NA,6,"2021"
"324UDL","Sin adeudos",NA,0,"0"
"324UDR","Sin adeudos",NA,0,"0"
"324UDS","Adeudos",NA,3,"2019"
"324UDS","Adeudos",NA,3,"2020"
"324UDS","Adeudos",NA,3,"2021"
"324UDT","Cuenta con Placa Anterior y Sin adeudos","510RAJ",0,"0"
"324UE","Cuenta con Placa Anterior y Sin adeudos","324UE",0,"0"
"324UED","Sin adeudos",NA,0,"0"
"324UEP","Adeudos",NA,5,"2017"
"324UEP","Adeudos",NA,5,"2018"
"324UEP","Adeudos",NA,5,"2019"
"324UEP","Adeudos",NA,5,"2020"
"324UEP","Adeudos",NA,5,"2021"
"324UER","Adeudos",NA,5,"2017"
"324UER","Adeudos",NA,5,"2018"
"324UER","Adeudos",NA,5,"2019"
"324UER","Adeudos",NA,5,"2020"
"324UER","Adeudos",NA,5,"2021"
"324UET","Adeudos",NA,3,"2019"
"324UET","Adeudos",NA,3,"2020"
"324UET","Adeudos",NA,3,"2021"
"324UEY","Adeudos",NA,2,"2020"
"324UEY","Adeudos",NA,2,"2021"
"324UEZ","Adeudos",NA,5,"2017"
"324UEZ","Adeudos",NA,5,"2018"
"324UEZ","Adeudos",NA,5,"2019"
"324UEZ","Adeudos",NA,5,"2020"
"324UEZ","Adeudos",NA,5,"2021"
"324UF","Cuenta con Placa Anterior y Sin adeudos","379ZRY",0,"0"
"324UFD","Sin adeudos",NA,0,"0"
"324UFE","Sin adeudos",NA,0,"0"
"324UFF","Adeudos",NA,6,"2016"
"324UFF","Adeudos",NA,6,"2017"
"324UFF","Adeudos",NA,6,"2018"
"324UFF","Adeudos",NA,6,"2019"
"324UFF","Adeudos",NA,6,"2020"
"324UFF","Adeudos",NA,6,"2021"
"324UFG","Adeudos",NA,1,"2021"
"324UFJ","Sin adeudos",NA,0,"0"
"324UFM","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"324UFP","Adeudos",NA,6,"2016"
"324UFP","Adeudos",NA,6,"2017"
"324UFP","Adeudos",NA,6,"2018"
"324UFP","Adeudos",NA,6,"2019"
"324UFP","Adeudos",NA,6,"2020"
"324UFP","Adeudos",NA,6,"2021"
"324UFR","Adeudos",NA,5,"2017"
"324UFR","Adeudos",NA,5,"2018"
"324UFR","Adeudos",NA,5,"2019"
"324UFR","Adeudos",NA,5,"2020"
"324UFR","Adeudos",NA,5,"2021"
"324UFT","Adeudos",NA,4,"2018"
"324UFT","Adeudos",NA,4,"2019"
"324UFT","Adeudos",NA,4,"2020"
"324UFT","Adeudos",NA,4,"2021"
"324UFX","Cuenta con Placa Anterior y Adeudos","655LZB",6,"2016"
"324UFX","Cuenta con Placa Anterior y Adeudos","655LZB",6,"2017"
"324UFX","Cuenta con Placa Anterior y Adeudos","655LZB",6,"2018"
"324UFX","Cuenta con Placa Anterior y Adeudos","655LZB",6,"2019"
"324UFX","Cuenta con Placa Anterior y Adeudos","655LZB",6,"2020"
"324UFX","Cuenta con Placa Anterior y Adeudos","655LZB",6,"2021"
"324UFY","Adeudos",NA,5,"2017"
"324UFY","Adeudos",NA,5,"2018"
"324UFY","Adeudos",NA,5,"2019"
"324UFY","Adeudos",NA,5,"2020"
"324UFY","Adeudos",NA,5,"2021"
"324UFZ","Adeudos",NA,6,"2016"
"324UFZ","Adeudos",NA,6,"2017"
"324UFZ","Adeudos",NA,6,"2018"
"324UFZ","Adeudos",NA,6,"2019"
"324UFZ","Adeudos",NA,6,"2020"
"324UFZ","Adeudos",NA,6,"2021"
"324UG","Cuenta con Placa Anterior y Sin adeudos","150UA",0,"0"
"324UGA","Adeudos",NA,6,"2016"
"324UGA","Adeudos",NA,6,"2017"
"324UGA","Adeudos",NA,6,"2018"
"324UGA","Adeudos",NA,6,"2019"
"324UGA","Adeudos",NA,6,"2020"
"324UGA","Adeudos",NA,6,"2021"
"324UGG","Adeudos",NA,6,"2016"
"324UGG","Adeudos",NA,6,"2017"
"324UGG","Adeudos",NA,6,"2018"
"324UGG","Adeudos",NA,6,"2019"
"324UGG","Adeudos",NA,6,"2020"
"324UGG","Adeudos",NA,6,"2021"
"324UGH","Sin adeudos",NA,0,"0"
"324UGK","Sin adeudos",NA,0,"0"
"324UGR","Adeudos",NA,3,"2019"
"324UGR","Adeudos",NA,3,"2020"
"324UGR","Adeudos",NA,3,"2021"
"324UGT","Adeudos",NA,7,"2015"
"324UGT","Adeudos",NA,7,"2016"
"324UGT","Adeudos",NA,7,"2017"
"324UGT","Adeudos",NA,7,"2018"
"324UGT","Adeudos",NA,7,"2019"
"324UGT","Adeudos",NA,7,"2020"
"324UGT","Adeudos",NA,7,"2021"
"324UGU","Sin adeudos",NA,0,"0"
"324UGW","Sin adeudos",NA,0,"0"
"324UH","Cuenta con Placa Anterior y Sin adeudos","129WRV",0,"0"
"324UHR","Sin adeudos",NA,0,"0"
"324UHS","Sin adeudos",NA,0,"0"
"324UHT","Adeudos",NA,5,"2017"
"324UHT","Adeudos",NA,5,"2018"
"324UHT","Adeudos",NA,5,"2019"
"324UHT","Adeudos",NA,5,"2020"
"324UHT","Adeudos",NA,5,"2021"
"324UHU","Adeudos",NA,6,"2015"
"324UHU","Adeudos",NA,6,"2017"
"324UHU","Adeudos",NA,6,"2018"
"324UHU","Adeudos",NA,6,"2019"
"324UHU","Adeudos",NA,6,"2020"
"324UHU","Adeudos",NA,6,"2021"
"324UHV","Sin adeudos",NA,0,"0"
"324UHX","Sin adeudos",NA,0,"0"
"324UJ","Sin adeudos",NA,0,"0"
"324UJA","Adeudos",NA,6,"2016"
"324UJA","Adeudos",NA,6,"2017"
"324UJA","Adeudos",NA,6,"2018"
"324UJA","Adeudos",NA,6,"2019"
"324UJA","Adeudos",NA,6,"2020"
"324UJA","Adeudos",NA,6,"2021"
"324UJG","Adeudos",NA,5,"2017"
"324UJG","Adeudos",NA,5,"2018"
"324UJG","Adeudos",NA,5,"2019"
"324UJG","Adeudos",NA,5,"2020"
"324UJG","Adeudos",NA,5,"2021"
"324UJL","Sin adeudos",NA,0,"0"
"324UJX","Sin adeudos",NA,0,"0"
"324UJY","Adeudos",NA,6,"2016"
"324UJY","Adeudos",NA,6,"2017"
"324UJY","Adeudos",NA,6,"2018"
"324UJY","Adeudos",NA,6,"2019"
"324UJY","Adeudos",NA,6,"2020"
"324UJY","Adeudos",NA,6,"2021"
"324UKA","Adeudos",NA,6,"2016"
"324UKA","Adeudos",NA,6,"2017"
"324UKA","Adeudos",NA,6,"2018"
"324UKA","Adeudos",NA,6,"2019"
"324UKA","Adeudos",NA,6,"2020"
"324UKA","Adeudos",NA,6,"2021"
"324UKC","Adeudos",NA,4,"2018"
"324UKC","Adeudos",NA,4,"2019"
"324UKC","Adeudos",NA,4,"2020"
"324UKC","Adeudos",NA,4,"2021"
"324UKD","Adeudos",NA,5,"2017"
"324UKD","Adeudos",NA,5,"2018"
"324UKD","Adeudos",NA,5,"2019"
"324UKD","Adeudos",NA,5,"2020"
"324UKD","Adeudos",NA,5,"2021"
"324UKJ","Adeudos",NA,5,"2017"
"324UKJ","Adeudos",NA,5,"2018"
"324UKJ","Adeudos",NA,5,"2019"
"324UKJ","Adeudos",NA,5,"2020"
"324UKJ","Adeudos",NA,5,"2021"
"324UKK","Sin adeudos",NA,0,"0"
"324UKL","Cuenta con Placa Anterior y Adeudos","548TMC",1,"2021"
"324UKN","Adeudos",NA,6,"2016"
"324UKN","Adeudos",NA,6,"2017"
"324UKN","Adeudos",NA,6,"2018"
"324UKN","Adeudos",NA,6,"2019"
"324UKN","Adeudos",NA,6,"2020"
"324UKN","Adeudos",NA,6,"2021"
"324ULC","Adeudos",NA,5,"2017"
"324ULC","Adeudos",NA,5,"2018"
"324ULC","Adeudos",NA,5,"2019"
"324ULC","Adeudos",NA,5,"2020"
"324ULC","Adeudos",NA,5,"2021"
"324ULM","Cuenta con Placa Anterior y Adeudos","476MTS",5,"2017"
"324ULM","Cuenta con Placa Anterior y Adeudos","476MTS",5,"2018"
"324ULM","Cuenta con Placa Anterior y Adeudos","476MTS",5,"2019"
"324ULM","Cuenta con Placa Anterior y Adeudos","476MTS",5,"2020"
"324ULM","Cuenta con Placa Anterior y Adeudos","476MTS",5,"2021"
"324ULP","Adeudos",NA,3,"2019"
"324ULP","Adeudos",NA,3,"2020"
"324ULP","Adeudos",NA,3,"2021"
"324ULV","Adeudos",NA,5,"2017"
"324ULV","Adeudos",NA,5,"2018"
"324ULV","Adeudos",NA,5,"2019"
"324ULV","Adeudos",NA,5,"2020"
"324ULV","Adeudos",NA,5,"2021"
"324ULX","Adeudos",NA,6,"2016"
"324ULX","Adeudos",NA,6,"2017"
"324ULX","Adeudos",NA,6,"2018"
"324ULX","Adeudos",NA,6,"2019"
"324ULX","Adeudos",NA,6,"2020"
"324ULX","Adeudos",NA,6,"2021"
"324ULY","Adeudos",NA,4,"2018"
"324ULY","Adeudos",NA,4,"2019"
"324ULY","Adeudos",NA,4,"2020"
"324ULY","Adeudos",NA,4,"2021"
"324UMA","Adeudos",NA,3,"2019"
"324UMA","Adeudos",NA,3,"2020"
"324UMA","Adeudos",NA,3,"2021"
"324UMB","Adeudos",NA,3,"2019"
"324UMB","Adeudos",NA,3,"2020"
"324UMB","Adeudos",NA,3,"2021"
"324UME","Sin adeudos",NA,0,"0"
"324UMF","Adeudos",NA,5,"2017"
"324UMF","Adeudos",NA,5,"2018"
"324UMF","Adeudos",NA,5,"2019"
"324UMF","Adeudos",NA,5,"2020"
"324UMF","Adeudos",NA,5,"2021"
"324UMG","Adeudos",NA,3,"2019"
"324UMG","Adeudos",NA,3,"2020"
"324UMG","Adeudos",NA,3,"2021"
"324UMK","Sin adeudos",NA,0,"0"
"324UMN","Adeudos",NA,1,"2021"
"324UMP","Adeudos",NA,1,"2018"
"324UMR","Adeudos",NA,5,"2017"
"324UMR","Adeudos",NA,5,"2018"
"324UMR","Adeudos",NA,5,"2019"
"324UMR","Adeudos",NA,5,"2020"
"324UMR","Adeudos",NA,5,"2021"
"324UMT","Adeudos",NA,4,"2018"
"324UMT","Adeudos",NA,4,"2019"
"324UMT","Adeudos",NA,4,"2020"
"324UMT","Adeudos",NA,4,"2021"
"324UMU","Adeudos",NA,5,"2017"
"324UMU","Adeudos",NA,5,"2018"
"324UMU","Adeudos",NA,5,"2019"
"324UMU","Adeudos",NA,5,"2020"
"324UMU","Adeudos",NA,5,"2021"
"324UMW","Adeudos",NA,2,"2020"
"324UMW","Adeudos",NA,2,"2021"
"324UNF","Adeudos",NA,3,"2018"
"324UNF","Adeudos",NA,3,"2019"
"324UNF","Adeudos",NA,3,"2020"
"324UNH","Adeudos",NA,1,"2021"
"324UNS","Adeudos",NA,4,"2018"
"324UNS","Adeudos",NA,4,"2019"
"324UNS","Adeudos",NA,4,"2020"
"324UNS","Adeudos",NA,4,"2021"
"324UNX","Sin adeudos",NA,0,"0"
"324UPA","Adeudos",NA,1,"2021"
"324UPB","Adeudos",NA,6,"2016"
"324UPB","Adeudos",NA,6,"2017"
"324UPB","Adeudos",NA,6,"2018"
"324UPB","Adeudos",NA,6,"2019"
"324UPB","Adeudos",NA,6,"2020"
"324UPB","Adeudos",NA,6,"2021"
"324UPE","Adeudos",NA,2,"2020"
"324UPE","Adeudos",NA,2,"2021"
"324UPF","Sin adeudos",NA,0,"0"
"324UPH","Sin adeudos",NA,0,"0"
"324UPJ","Sin adeudos",NA,0,"0"
"324UPK","Adeudos",NA,6,"2016"
"324UPK","Adeudos",NA,6,"2017"
"324UPK","Adeudos",NA,6,"2018"
"324UPK","Adeudos",NA,6,"2019"
"324UPK","Adeudos",NA,6,"2020"
"324UPK","Adeudos",NA,6,"2021"
"324UPW","Adeudos",NA,5,"2017"
"324UPW","Adeudos",NA,5,"2018"
"324UPW","Adeudos",NA,5,"2019"
"324UPW","Adeudos",NA,5,"2020"
"324UPW","Adeudos",NA,5,"2021"
"324UPY","Cuenta con Placa Anterior y Adeudos","403LZK",6,"2016"
"324UPY","Cuenta con Placa Anterior y Adeudos","403LZK",6,"2017"
"324UPY","Cuenta con Placa Anterior y Adeudos","403LZK",6,"2018"
"324UPY","Cuenta con Placa Anterior y Adeudos","403LZK",6,"2019"
"324UPY","Cuenta con Placa Anterior y Adeudos","403LZK",6,"2020"
"324UPY","Cuenta con Placa Anterior y Adeudos","403LZK",6,"2021"
"324URF","Cuenta con Placa Anterior y Sin adeudos","266RWV",0,"0"
"324URG","Adeudos",NA,5,"2017"
"324URG","Adeudos",NA,5,"2018"
"324URG","Adeudos",NA,5,"2019"
"324URG","Adeudos",NA,5,"2020"
"324URG","Adeudos",NA,5,"2021"
"324URN","Cuenta con Placa Anterior y Adeudos","244NYD",4,"2018"
"324URN","Cuenta con Placa Anterior y Adeudos","244NYD",4,"2019"
"324URN","Cuenta con Placa Anterior y Adeudos","244NYD",4,"2020"
"324URN","Cuenta con Placa Anterior y Adeudos","244NYD",4,"2021"
"324URT","Cuenta con Placa Anterior y Sin adeudos","324URT",0,"0"
"324URZ","Adeudos",NA,6,"2016"
"324URZ","Adeudos",NA,6,"2017"
"324URZ","Adeudos",NA,6,"2018"
"324URZ","Adeudos",NA,6,"2019"
"324URZ","Adeudos",NA,6,"2020"
"324URZ","Adeudos",NA,6,"2021"
"324USA","Adeudos",NA,4,"2018"
"324USA","Adeudos",NA,4,"2019"
"324USA","Adeudos",NA,4,"2020"
"324USA","Adeudos",NA,4,"2021"
"324USB","Adeudos",NA,4,"2018"
"324USB","Adeudos",NA,4,"2019"
"324USB","Adeudos",NA,4,"2020"
"324USB","Adeudos",NA,4,"2021"
"324USD","Adeudos",NA,6,"2016"
"324USD","Adeudos",NA,6,"2017"
"324USD","Adeudos",NA,6,"2018"
"324USD","Adeudos",NA,6,"2019"
"324USD","Adeudos",NA,6,"2020"
"324USD","Adeudos",NA,6,"2021"
"324USJ","Adeudos",NA,3,"2019"
"324USJ","Adeudos",NA,3,"2020"
"324USJ","Adeudos",NA,3,"2021"
"324USL","Adeudos",NA,5,"2017"
"324USL","Adeudos",NA,5,"2018"
"324USL","Adeudos",NA,5,"2019"
"324USL","Adeudos",NA,5,"2020"
"324USL","Adeudos",NA,5,"2021"
"324USR","Cuenta con Placa Anterior y Sin adeudos","324USR",0,"0"
"324UST","Adeudos",NA,4,"2018"
"324UST","Adeudos",NA,4,"2019"
"324UST","Adeudos",NA,4,"2020"
"324UST","Adeudos",NA,4,"2021"
"324USU","Sin adeudos",NA,0,"0"
"324USV","Sin adeudos",NA,0,"0"
"324USY","Adeudos",NA,2,"2020"
"324USY","Adeudos",NA,2,"2021"
"324UTB","Adeudos",NA,5,"2017"
"324UTB","Adeudos",NA,5,"2018"
"324UTB","Adeudos",NA,5,"2019"
"324UTB","Adeudos",NA,5,"2020"
"324UTB","Adeudos",NA,5,"2021"
"324UTC","Adeudos",NA,1,"2021"
"324UTF","Sin adeudos",NA,0,"0"
"324UTG","Adeudos",NA,1,"2021"
"324UTH","Sin adeudos",NA,0,"0"
"324UTL","Adeudos",NA,5,"2017"
"324UTL","Adeudos",NA,5,"2018"
"324UTL","Adeudos",NA,5,"2019"
"324UTL","Adeudos",NA,5,"2020"
"324UTL","Adeudos",NA,5,"2021"
"324UTM","Sin adeudos",NA,0,"0"
"324UTR","Sin adeudos",NA,0,"0"
"324UTS","Adeudos",NA,4,"2018"
"324UTS","Adeudos",NA,4,"2019"
"324UTS","Adeudos",NA,4,"2020"
"324UTS","Adeudos",NA,4,"2021"
"324UTX","Adeudos",NA,6,"2016"
"324UTX","Adeudos",NA,6,"2017"
"324UTX","Adeudos",NA,6,"2018"
"324UTX","Adeudos",NA,6,"2019"
"324UTX","Adeudos",NA,6,"2020"
"324UTX","Adeudos",NA,6,"2021"
"324UTZ","Sin adeudos",NA,0,"0"
"324UUB","Adeudos",NA,5,"2017"
"324UUB","Adeudos",NA,5,"2018"
"324UUB","Adeudos",NA,5,"2019"
"324UUB","Adeudos",NA,5,"2020"
"324UUB","Adeudos",NA,5,"2021"
"324UUC","Adeudos",NA,2,"2020"
"324UUC","Adeudos",NA,2,"2021"
"324UUD","VEHÍCULO CON ADEUDOS DE TENENCIA, FAVOR DE ACUDIR A LA ADMINISTRACIÓN TRIBUTARIA MÁS CERCANA A SU DOMICILIO, DE LUNES A VIERNES EN UN HORARIO DE 9:00 A 13:30 HORAS, CON LA SIGUIENTE DOCUMENTACIÓN EN ORIGINAL Y COPIA:",NA,0,"0"
"324UUE","Adeudos",NA,6,"2016"
"324UUE","Adeudos",NA,6,"2017"
"324UUE","Adeudos",NA,6,"2018"
"324UUE","Adeudos",NA,6,"2019"
"324UUE","Adeudos",NA,6,"2020"
"324UUE","Adeudos",NA,6,"2021"
"324UUH","Adeudos",NA,1,"2021"
"324UUL","Sin adeudos",NA,0,"0"
"324UUM","Adeudos",NA,5,"2017"
"324UUM","Adeudos",NA,5,"2018"
"324UUM","Adeudos",NA,5,"2019"
"324UUM","Adeudos",NA,5,"2020"
"324UUM","Adeudos",NA,5,"2021"
"324UUN","Adeudos",NA,2,"2020"
"324UUN","Adeudos",NA,2,"2021"
"324UUZ","Adeudos",NA,2,"2020"
"324UUZ","Adeudos",NA,2,"2021"
"324UVG","Adeudos",NA,6,"2016"
